customer_id,new order,subscription information,new subscription,create customer,pause subscription,cancel subscription,pause subscription (failed payment),change subscription,reactivate subscription,event,nextBox,nextBoxDeliveryTime,currentBoxPrice,currentBox,currentBoxDeliveryTime,currentBoxStatus,last_event,time_since_last_event
3107,26,2,0,0,0,0,0,0,0,1,33,15,59.65,32,15,0,1,0.0
3107,0,2,0,0,0,0,0,0,0,1,33,15,59.65,32,15,0,1,0.0
3107,26,2,0,0,0,0,0,8,0,1,16,15,12.5,15,15,0,3,0.0
3107,26,2,0,0,0,0,0,0,0,1,16,15,12.5,15,15,0,3,0.0
3107,0,2,0,0,0,0,0,0,0,1,16,15,12.5,15,15,0,3,0.0
3107,26,2,0,0,0,0,0,8,0,1,33,15,59.65,32,15,0,1,0.0
3107,26,2,0,0,0,0,0,0,0,1,33,15,59.65,32,15,0,1,0.0
3107,0,2,0,0,0,0,0,0,0,1,33,15,59.65,32,15,0,1,0.0
3108,6,0,1,0,0,0,0,11,0,1,40,16,28.9,39,16,0,1,0.0
3108,6,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,0.0
3108,0,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,0.0
3108,6,0,1,0,0,0,0,11,0,1,40,16,28.9,39,16,0,3,5.0
3108,6,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3108,0,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3108,6,0,1,0,0,0,0,11,0,1,40,16,28.9,39,16,0,3,4.0
3108,6,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,4.0
3108,0,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,4.0
3108,6,0,1,0,0,0,0,11,0,1,40,16,28.9,39,16,0,1,1.0
3108,6,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,1.0
3108,0,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,1.0
3108,6,0,1,0,0,0,0,11,0,1,40,16,28.9,39,16,0,3,4.0
3108,6,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,4.0
3108,0,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,4.0
3108,6,0,1,0,0,0,0,11,0,1,40,16,28.9,39,16,0,3,4.0
3108,6,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,4.0
3108,0,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,4.0
3108,6,0,1,0,0,0,0,11,0,3,40,16,28.9,39,16,0,1,2.0
3108,6,0,1,0,0,0,0,0,0,3,40,16,28.9,39,16,0,1,2.0
3108,0,0,1,0,0,0,0,0,0,3,40,16,28.9,39,16,0,1,2.0
3108,6,0,1,0,0,0,0,11,0,1,40,16,28.9,39,16,0,3,1.0
3108,6,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,1.0
3108,0,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,1.0
3108,6,0,1,0,0,0,0,11,0,1,40,16,28.9,39,16,0,1,0.0
3108,6,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,0.0
3108,0,0,1,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,0.0
3108,6,0,1,0,0,0,0,11,0,1,32,16,28.9,39,16,0,1,3.0
3108,6,0,1,0,0,0,0,0,0,1,32,16,28.9,39,16,0,1,3.0
3108,0,0,1,0,0,0,0,0,0,1,32,16,28.9,39,16,0,1,3.0
3108,6,0,1,0,0,0,0,11,0,1,32,16,28.9,39,16,0,1,0.0
3108,6,0,1,0,0,0,0,0,0,1,32,16,28.9,39,16,0,1,0.0
3108,0,0,1,0,0,0,0,0,0,1,32,16,28.9,39,16,0,1,0.0
3108,6,0,1,0,0,0,0,11,0,1,32,16,28.9,39,16,0,1,0.0
3108,6,0,1,0,0,0,0,0,0,1,32,16,28.9,39,16,0,1,0.0
3108,0,0,1,0,0,0,0,0,0,1,32,16,28.9,39,16,0,1,0.0
3109,5,1,1,0,0,0,0,0,0,3,35,11,25.9,34,11,0,3,2.0
3109,0,1,1,0,0,0,0,0,0,3,35,11,25.9,34,11,0,3,2.0
3109,0,1,0,0,0,0,0,0,0,3,35,11,25.9,34,11,0,3,2.0
311,2,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,1,8.0
311,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,8.0
311,2,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,1,6.0
311,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,6.0
311,2,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,1,7.0
311,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,7.0
311,2,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,1,7.0
311,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,7.0
311,2,0,0,0,0,0,0,5,0,1,32,16,41.0,31,16,0,3,6.0
311,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,3,6.0
3110,1,1,0,0,0,0,0,1,0,1,19,16,67.9,18,16,1,1,2.0
3110,1,1,0,0,0,0,0,0,0,1,19,16,67.9,18,16,1,1,2.0
3110,0,1,0,0,0,0,0,0,0,1,19,16,67.9,18,16,1,1,2.0
3112,5,0,1,0,0,0,0,0,0,3,17,16,44.4,16,16,0,3,3.0
3112,0,0,1,0,0,0,0,0,0,3,17,16,44.4,16,16,0,3,3.0
3113,13,0,0,0,0,0,1,8,0,1,40,9,28.9,39,9,2,4,0.0
3113,13,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,2,4,0.0
3113,0,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,2,4,0.0
3113,13,0,0,0,0,0,1,8,0,1,40,9,28.9,39,9,2,1,2.0
3113,13,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,2,1,2.0
3113,0,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,2,1,2.0
3113,13,0,0,0,0,0,1,8,0,1,40,9,28.9,39,9,2,3,2.0
3113,13,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,2,3,2.0
3113,0,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,2,3,2.0
3113,13,0,0,0,0,0,1,8,0,1,40,9,28.9,39,9,0,1,5.0
3113,13,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,1,5.0
3113,0,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,1,5.0
3113,13,0,0,0,0,0,1,8,0,1,40,9,28.9,39,9,0,1,6.0
3113,13,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,1,6.0
3113,0,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,1,6.0
3113,13,0,0,0,0,0,1,8,0,1,40,9,28.9,39,9,0,3,6.0
3113,13,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,3,6.0
3113,0,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,3,6.0
3113,13,0,0,0,0,0,1,8,0,1,40,9,28.9,39,9,0,1,7.0
3113,13,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,1,7.0
3113,0,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,1,7.0
3113,13,0,0,0,0,0,1,8,0,1,40,9,28.9,39,9,0,3,5.0
3113,13,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,3,5.0
3113,0,0,0,0,0,0,1,0,0,1,40,9,28.9,39,9,0,3,5.0
3113,13,0,0,0,0,0,1,8,0,5,40,9,28.9,39,9,1,1,29.0
3113,13,0,0,0,0,0,1,0,0,5,40,9,28.9,39,9,1,1,29.0
3113,0,0,0,0,0,0,1,0,0,5,40,9,28.9,39,9,1,1,29.0
3114,2,0,0,0,0,0,0,5,0,1,40,16,28.9,39,16,0,1,8.0
3114,2,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,8.0
3114,2,0,0,0,0,0,0,5,0,1,40,16,28.9,39,16,0,3,6.0
3114,2,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,6.0
3114,2,0,0,0,0,0,0,5,0,1,40,16,28.9,39,16,0,1,6.0
3114,2,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,6.0
3114,2,0,0,0,0,0,0,5,0,1,40,16,28.9,39,16,0,1,7.0
3114,2,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,7.0
3114,2,0,0,0,0,0,0,5,0,1,40,16,28.9,39,16,0,3,5.0
3114,2,0,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3115,0,0,0,0,0,0,0,3,0,1,35,9,25.9,34,9,2,1,5.0
3115,0,0,0,0,0,0,0,3,0,1,35,9,25.9,34,9,2,1,3.0
3115,0,0,0,0,0,0,0,3,0,1,35,9,25.9,34,9,2,1,0.0
3116,15,2,2,0,0,0,0,5,0,1,40,16,28.9,39,16,0,1,8.0
3116,15,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,8.0
3116,0,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,8.0
3116,0,2,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,8.0
3116,15,2,2,0,0,0,0,5,0,1,40,16,28.9,39,16,0,3,5.0
3116,15,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3116,0,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3116,0,2,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3116,15,2,2,0,0,0,0,5,0,1,40,16,28.9,39,16,0,1,7.0
3116,15,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,7.0
3116,0,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,7.0
3116,0,2,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,7.0
3116,15,2,2,0,0,0,0,5,0,1,40,16,28.9,39,16,0,3,5.0
3116,15,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3116,0,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3116,0,2,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,3,5.0
3116,15,2,2,0,0,0,0,5,0,1,40,16,28.9,39,16,0,1,7.0
3116,15,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,7.0
3116,0,2,2,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,7.0
3116,0,2,0,0,0,0,0,0,0,1,40,16,28.9,39,16,0,1,7.0
3116,15,2,2,0,0,0,0,5,0,3,40,16,28.9,39,16,0,3,0.0
3116,15,2,2,0,0,0,0,0,0,3,40,16,28.9,39,16,0,3,0.0
3116,0,2,2,0,0,0,0,0,0,3,40,16,28.9,39,16,0,3,0.0
3116,0,2,0,0,0,0,0,0,0,3,40,16,28.9,39,16,0,3,0.0
3116,15,2,2,0,0,0,0,5,0,3,40,16,28.9,39,16,0,3,0.0
3116,15,2,2,0,0,0,0,0,0,3,40,16,28.9,39,16,0,3,0.0
3116,0,2,2,0,0,0,0,0,0,3,40,16,28.9,39,16,0,3,0.0
3116,0,2,0,0,0,0,0,0,0,3,40,16,28.9,39,16,0,3,0.0
3117,22,2,4,0,0,0,0,4,0,3,16,11,12.5,15,11,0,3,3.0
3117,22,2,4,0,0,0,0,0,0,3,16,11,12.5,15,11,0,3,3.0
3117,0,2,4,0,0,0,0,0,0,3,16,11,12.5,15,11,0,3,3.0
3117,0,2,0,0,0,0,0,0,0,3,16,11,12.5,15,11,0,3,3.0
3117,22,2,4,0,0,0,0,4,0,3,23,11,41.9,22,11,0,4,0.0
3117,22,2,4,0,0,0,0,0,0,3,23,11,41.9,22,11,0,4,0.0
3117,0,2,4,0,0,0,0,0,0,3,23,11,41.9,22,11,0,4,0.0
3117,0,2,0,0,0,0,0,0,0,3,23,11,41.9,22,11,0,4,0.0
3117,22,2,4,0,0,0,0,4,0,3,16,11,12.5,15,11,0,4,0.0
3117,22,2,4,0,0,0,0,0,0,3,16,11,12.5,15,11,0,4,0.0
3117,0,2,4,0,0,0,0,0,0,3,16,11,12.5,15,11,0,4,0.0
3117,0,2,0,0,0,0,0,0,0,3,16,11,12.5,15,11,0,4,0.0
3117,22,2,4,0,0,0,0,4,0,3,23,11,41.9,22,11,0,4,0.0
3117,22,2,4,0,0,0,0,0,0,3,23,11,41.9,22,11,0,4,0.0
3117,0,2,4,0,0,0,0,0,0,3,23,11,41.9,22,11,0,4,0.0
3117,0,2,0,0,0,0,0,0,0,3,23,11,41.9,22,11,0,4,0.0
3117,22,2,4,0,0,0,0,4,0,1,16,11,12.5,15,11,0,4,4.0
3117,22,2,4,0,0,0,0,0,0,1,16,11,12.5,15,11,0,4,4.0
3117,0,2,4,0,0,0,0,0,0,1,16,11,12.5,15,11,0,4,4.0
3117,0,2,0,0,0,0,0,0,0,1,16,11,12.5,15,11,0,4,4.0
3117,22,2,4,0,0,0,0,4,0,1,23,11,41.9,22,11,0,1,0.0
3117,22,2,4,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,0.0
3117,0,2,4,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,0.0
3117,0,2,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,0.0
3117,22,2,4,0,0,0,0,4,0,1,16,11,12.5,15,11,0,1,0.0
3117,22,2,4,0,0,0,0,0,0,1,16,11,12.5,15,11,0,1,0.0
3117,0,2,4,0,0,0,0,0,0,1,16,11,12.5,15,11,0,1,0.0
3117,0,2,0,0,0,0,0,0,0,1,16,11,12.5,15,11,0,1,0.0
3117,22,2,4,0,0,0,0,4,0,1,23,11,41.9,22,11,0,1,0.0
3117,22,2,4,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,0.0
3117,0,2,4,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,0.0
3117,0,2,0,0,0,0,0,0,0,1,23,11,41.9,22,11,0,1,0.0
3118,28,0,2,0,0,0,0,5,0,1,34,16,75.9,33,16,0,1,8.0
3118,28,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,8.0
3118,0,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,8.0
3118,28,0,2,0,0,0,0,5,0,1,34,16,75.9,33,16,0,1,6.0
3118,28,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,6.0
3118,0,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,6.0
3118,28,0,2,0,0,0,0,5,0,1,34,16,75.9,33,16,0,1,7.0
3118,28,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,7.0
3118,0,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,7.0
3118,28,0,2,0,0,0,0,5,0,1,34,16,75.9,33,16,0,1,7.0
3118,28,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,7.0
3118,0,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,7.0
3118,28,0,2,0,0,0,0,5,0,1,34,16,75.9,33,16,0,1,7.0
3118,28,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,7.0
3118,0,0,2,0,0,0,0,0,0,1,34,16,75.9,33,16,0,1,7.0
3118,28,0,2,0,0,0,0,5,0,3,34,16,79.7,33,16,1,3,0.0
3118,28,0,2,0,0,0,0,0,0,3,34,16,79.7,33,16,1,3,0.0
3118,0,0,2,0,0,0,0,0,0,3,34,16,79.7,33,16,1,3,0.0
3118,28,0,2,0,0,0,0,5,0,3,22,16,71.7,21,16,0,4,0.0
3118,28,0,2,0,0,0,0,0,0,3,22,16,71.7,21,16,0,4,0.0
3118,0,0,2,0,0,0,0,0,0,3,22,16,71.7,21,16,0,4,0.0
3119,2,0,0,0,0,0,0,4,0,1,32,16,41.0,31,16,0,3,7.0
3119,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,3,7.0
3119,2,0,0,0,0,0,0,4,0,1,32,16,41.0,31,16,0,1,6.0
3119,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,6.0
3119,2,0,0,0,0,0,0,4,0,1,32,16,41.0,31,16,0,1,7.0
3119,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,1,7.0
3119,2,0,0,0,0,0,0,4,0,1,32,16,41.0,31,16,0,3,6.0
3119,2,0,0,0,0,0,0,0,0,1,32,16,41.0,31,16,0,3,6.0
312,15,0,0,0,0,0,0,3,0,1,37,12,24.5,36,12,0,3,5.0
312,15,0,0,0,0,0,0,0,0,1,37,12,24.5,36,12,0,3,5.0
312,15,0,0,0,0,0,0,3,0,1,37,12,24.5,36,12,0,1,0.0
312,15,0,0,0,0,0,0,0,0,1,37,12,24.5,36,12,0,1,0.0
312,15,0,0,0,0,0,0,3,0,1,40,12,24.5,36,12,0,1,2.0
312,15,0,0,0,0,0,0,0,0,1,40,12,24.5,36,12,0,1,2.0
3120,0,0,0,0,0,0,0,1,0,1,35,16,25.9,34,16,2,1,4.0
3121,0,0,0,0,0,0,0,3,0,1,35,16,25.9,34,16,0,3,1.0
3121,0,0,0,0,0,0,0,3,0,1,35,16,25.9,34,16,2,1,0.0
3121,0,0,0,0,0,0,0,3,0,1,35,16,25.9,34,16,2,1,5.0
3122,5,0,0,0,0,0,0,6,0,1,32,14,41.0,31,14,0,3,12.0
3122,5,0,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,3,12.0
3122,5,0,0,0,0,0,0,6,0,1,32,14,41.0,31,14,0,1,8.0
3122,5,0,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,8.0
3122,5,0,0,0,0,0,0,6,0,1,35,14,41.0,31,14,0,3,5.0
3122,5,0,0,0,0,0,0,0,0,1,35,14,41.0,31,14,0,3,5.0
3122,5,0,0,0,0,0,0,6,0,1,35,14,41.0,31,14,0,1,0.0
3122,5,0,0,0,0,0,0,0,0,1,35,14,41.0,31,14,0,1,0.0
3122,5,0,0,0,0,0,0,6,0,1,35,14,41.0,31,14,0,1,1.0
3122,5,0,0,0,0,0,0,0,0,1,35,14,41.0,31,14,0,1,1.0
3122,5,0,0,0,0,0,0,6,0,1,35,14,25.9,34,14,0,3,4.0
3122,5,0,0,0,0,0,0,0,0,1,35,14,25.9,34,14,0,3,4.0
3123,5,1,1,0,0,0,0,3,0,1,35,12,25.9,34,12,0,3,5.0
3123,5,1,1,0,0,0,0,0,0,1,35,12,25.9,34,12,0,3,5.0
3123,0,1,1,0,0,0,0,0,0,1,35,12,25.9,34,12,0,3,5.0
3123,0,1,0,0,0,0,0,0,0,1,35,12,25.9,34,12,0,3,5.0
3123,5,1,1,0,0,0,0,3,0,1,35,12,25.9,34,12,0,1,0.0
3123,5,1,1,0,0,0,0,0,0,1,35,12,25.9,34,12,0,1,0.0
3123,0,1,1,0,0,0,0,0,0,1,35,12,25.9,34,12,0,1,0.0
3123,0,1,0,0,0,0,0,0,0,1,35,12,25.9,34,12,0,1,0.0
3123,5,1,1,0,0,0,0,3,0,3,35,12,25.9,34,12,0,1,0.0
3123,5,1,1,0,0,0,0,0,0,3,35,12,25.9,34,12,0,1,0.0
3123,0,1,1,0,0,0,0,0,0,3,35,12,25.9,34,12,0,1,0.0
3123,0,1,0,0,0,0,0,0,0,3,35,12,25.9,34,12,0,1,0.0
3123,5,1,1,0,0,0,0,3,0,1,23,12,25.9,34,12,0,4,2.0
3123,5,1,1,0,0,0,0,0,0,1,23,12,25.9,34,12,0,4,2.0
3123,0,1,1,0,0,0,0,0,0,1,23,12,25.9,34,12,0,4,2.0
3123,0,1,0,0,0,0,0,0,0,1,23,12,25.9,34,12,0,4,2.0
3124,2,0,0,0,0,0,0,5,0,1,17,16,44.4,16,16,0,3,0.0
3124,2,0,0,0,0,0,0,0,0,1,17,16,44.4,16,16,0,3,0.0
3124,2,0,0,0,0,0,0,5,0,1,17,16,44.4,16,16,0,1,6.0
3124,2,0,0,0,0,0,0,0,0,1,17,16,44.4,16,16,0,1,6.0
3124,2,0,0,0,0,0,0,5,0,1,17,16,44.4,16,16,0,1,7.0
3124,2,0,0,0,0,0,0,0,0,1,17,16,44.4,16,16,0,1,7.0
3124,2,0,0,0,0,0,0,5,0,1,17,16,44.4,16,16,2,3,0.0
3124,2,0,0,0,0,0,0,0,0,1,17,16,44.4,16,16,2,3,0.0
3124,2,0,0,0,0,0,0,5,0,1,17,16,44.4,16,16,2,1,6.0
3124,2,0,0,0,0,0,0,0,0,1,17,16,44.4,16,16,2,1,6.0
3125,11,0,0,0,0,0,0,6,0,1,35,16,25.9,34,16,0,3,2.0
3125,11,0,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,2.0
3125,11,0,0,0,0,0,0,6,0,1,35,16,25.9,34,16,0,1,5.0
3125,11,0,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,1,5.0
3125,11,0,0,0,0,0,0,6,0,1,35,16,25.9,34,16,0,1,6.0
3125,11,0,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,1,6.0
3125,11,0,0,0,0,0,0,6,0,1,35,16,25.9,34,16,0,3,6.0
3125,11,0,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,6.0
3125,11,0,0,0,0,0,0,6,0,1,35,16,25.9,34,16,0,1,7.0
3125,11,0,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,1,7.0
3125,11,0,0,0,0,0,0,6,0,1,35,16,25.9,34,16,0,3,6.0
3125,11,0,0,0,0,0,0,0,0,1,35,16,25.9,34,16,0,3,6.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,0,3,5.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,3,5.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,3,5.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,0,1,6.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,6.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,6.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,0,1,7.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,7.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,7.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,1,3,1.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,3,1.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,3,1.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,1,1,3.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,3.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,3.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,1,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,1,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,1,1,3.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,3.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,3.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,26,0,1,16,14,12.5,15,14,1,1,4.0
3127,11,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,4.0
3127,0,1,0,0,0,0,0,0,0,1,16,14,12.5,15,14,1,1,4.0
3127,11,1,0,0,0,0,0,26,0,1,32,14,41.0,31,14,0,1,0.0
3127,11,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
3127,0,1,0,0,0,0,0,0,0,1,32,14,41.0,31,14,0,1,0.0
